"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 16 20:06:28 GMT 2024","Sun Jun 16 20:06:28 GMT 2024","142","Transfers","Schedule","","","","Automate Recurring Transfer",""
"passed","Sun Jun 16 20:06:37 GMT 2024","Sun Jun 16 20:06:37 GMT 2024","190","Security questions","Get randomize security-questions","","","","randomize security-questions- Valid details",""
"passed","Sun Jun 16 20:06:24 GMT 2024","Sun Jun 16 20:06:25 GMT 2024","453","Transfers","Intra Transfer","","","","Invalid Pin",""
"passed","Sun Jun 16 20:06:04 GMT 2024","Sun Jun 16 20:06:04 GMT 2024","326","Account","Login","","","","Login","Get Auth Token"
"failed","Sun Jun 16 20:06:21 GMT 2024","Sun Jun 16 20:06:21 GMT 2024","644","Bill Payment","Buy Airtime","","","","Duplicate Transaction Message",""
"passed","Sun Jun 16 20:05:50 GMT 2024","Sun Jun 16 20:05:50 GMT 2024","750","Login to a Business","Sign In","","","","Signin - Valid details - Mary","Get Auth Token"
"passed","Sun Jun 16 20:06:00 GMT 2024","Sun Jun 16 20:06:00 GMT 2024","189","Manage Team Member","revoke-team-invite","","","","Invite already revoked",""
"failed","Sun Jun 16 20:06:08 GMT 2024","Sun Jun 16 20:06:08 GMT 2024","217","Bill Payment","Buy Data","","","","Invalid pin",""
"failed","Sun Jun 16 20:05:56 GMT 2024","Sun Jun 16 20:05:56 GMT 2024","295","Passwords (Business)","change","","","","Change Password - Incorrect old password",""
"passed","Sun Jun 16 20:06:10 GMT 2024","Sun Jun 16 20:06:10 GMT 2024","280","Bill Payment","Buy Data","","","","Invalid beneficiary phone number",""
"passed","Sun Jun 16 20:06:26 GMT 2024","Sun Jun 16 20:06:27 GMT 2024","145","Transfers","Inter Transfer","","","","Send transfer without validating schedule details",""
"passed","Sun Jun 16 20:06:25 GMT 2024","Sun Jun 16 20:06:25 GMT 2024","146","Transfers","Intra Transfer","","","","Send without validating scheduling details",""
"passed","Sun Jun 16 20:06:11 GMT 2024","Sun Jun 16 20:06:11 GMT 2024","287","Bill Payment","Buy Electricity tokens","","","","Successful prepaid token purchase with negative amount",""
"passed","Sun Jun 16 20:05:53 GMT 2024","Sun Jun 16 20:05:54 GMT 2024","213","Passwords (Business)","resendotp","","","","Resendotp - Invalid email",""
"passed","Sun Jun 16 20:06:23 GMT 2024","Sun Jun 16 20:06:23 GMT 2024","136","Transfers","Beneficiaries","Edit details of a benficiary","","","/api/v1/transfers/beneficiaries Copy 2",""
"passed","Sun Jun 16 20:06:15 GMT 2024","Sun Jun 16 20:06:16 GMT 2024","175","Bill Payment","Buy Cable package","","","","No decoder number",""
"failed","Sun Jun 16 20:06:36 GMT 2024","Sun Jun 16 20:06:36 GMT 2024","239","Security questions","Post security Question","","","","Add security-questions",""
"failed","Sun Jun 16 20:06:13 GMT 2024","Sun Jun 16 20:06:14 GMT 2024","676","Bill Payment","Buy Electricity tokens","","","","Duplicate transaction",""
"passed","Sun Jun 16 20:06:00 GMT 2024","Sun Jun 16 20:06:00 GMT 2024","149","Manage Team Member","resend-team-invite","","","","Record not found",""
"failed","Sun Jun 16 20:06:04 GMT 2024","Sun Jun 16 20:06:04 GMT 2024","125","Account","username","{username}","","","/api/account/username/:username",""
"failed","Sun Jun 16 20:06:01 GMT 2024","Sun Jun 16 20:06:01 GMT 2024","302","Manage Team Member","Activate/Deactivate User","","","","Activate/Deactivate user",""
"passed","Sun Jun 16 20:05:55 GMT 2024","Sun Jun 16 20:05:55 GMT 2024","205","Passwords (Business)","reset","","","","Reset Password - Blank reset token",""
"failed","Sun Jun 16 20:06:03 GMT 2024","Sun Jun 16 20:06:03 GMT 2024","274","Director","invite","","","","Invite stakeholder - Invalid email",""
"failed","Sun Jun 16 20:06:33 GMT 2024","Sun Jun 16 20:06:34 GMT 2024","1219","Transfers","File Bulk Transfer","validate-upload","","","Invald entry",""
"failed","Sun Jun 16 20:06:34 GMT 2024","Sun Jun 16 20:06:35 GMT 2024","1117","Transfers","File Bulk Transfer","validate-upload","","","Missing column",""
"failed","Sun Jun 16 20:06:15 GMT 2024","Sun Jun 16 20:06:15 GMT 2024","229","Bill Payment","Buy Cable package","","","","Invalid Pin",""
"passed","Sun Jun 16 20:05:59 GMT 2024","Sun Jun 16 20:05:59 GMT 2024","255","Manage Team Member","accept-team-invite","","","","Mismatched password",""
"passed","Sun Jun 16 20:05:52 GMT 2024","Sun Jun 16 20:05:53 GMT 2024","297","Passwords (Business)","forgot","","","","Forgot Password - Blank email field",""
"passed","Sun Jun 16 20:06:25 GMT 2024","Sun Jun 16 20:06:25 GMT 2024","139","Transfers","Intra Transfer","","","","Invalid Name Enquiry Request ID",""
"passed","Sun Jun 16 20:06:18 GMT 2024","Sun Jun 16 20:06:18 GMT 2024","603","Bill Payment","Bet Funding","","","","Invalid Pin",""
"failed","Sun Jun 16 20:05:59 GMT 2024","Sun Jun 16 20:06:00 GMT 2024","187","Manage Team Member","accept-team-invite","","","","Incorrect invite ID",""
"failed","Sun Jun 16 20:05:58 GMT 2024","Sun Jun 16 20:05:59 GMT 2024","192","Manage Team Member","accept-team-invite","","","","Invite accepted",""
"failed","Sun Jun 16 20:06:11 GMT 2024","Sun Jun 16 20:06:12 GMT 2024","535","Bill Payment","Buy Electricity tokens","","","","Successful post paid purchase",""
"failed","Sun Jun 16 20:06:09 GMT 2024","Sun Jun 16 20:06:10 GMT 2024","779","Bill Payment","Buy Data","","","","Wrong bundle amount (More than)",""
"passed","Sun Jun 16 20:06:12 GMT 2024","Sun Jun 16 20:06:13 GMT 2024","556","Bill Payment","Buy Electricity tokens","","","","Invalid pin",""
"failed","Sun Jun 16 20:05:57 GMT 2024","Sun Jun 16 20:05:57 GMT 2024","242","Passwords (Business)","change","","","","Change Password - Blank new password field",""
"passed","Sun Jun 16 20:06:05 GMT 2024","Sun Jun 16 20:06:05 GMT 2024","179","Account","Create account","","","","Create Account - Blank name",""
"failed","Sun Jun 16 20:05:53 GMT 2024","Sun Jun 16 20:05:53 GMT 2024","313","Passwords (Business)","forgot","","","","Forgot Password - Blank resetpasswordurl",""
"passed","Sun Jun 16 20:05:58 GMT 2024","Sun Jun 16 20:05:58 GMT 2024","286","Manage Team Member","invite-team","","","","Blank fied",""
"passed","Sun Jun 16 20:06:03 GMT 2024","Sun Jun 16 20:06:04 GMT 2024","276","Director","invite","","","","Invite stakeholder - Blank details",""
"passed","Sun Jun 16 20:06:13 GMT 2024","Sun Jun 16 20:06:13 GMT 2024","193","Bill Payment","Buy Electricity tokens","","","","Blank meter number",""
"passed","Sun Jun 16 20:06:23 GMT 2024","Sun Jun 16 20:06:23 GMT 2024","142","Transfers","Beneficiaries","Add Beneficiary","","","Blank - Beneficiary name",""
"passed","Sun Jun 16 20:06:30 GMT 2024","Sun Jun 16 20:06:31 GMT 2024","147","Transfers","Bulk Transfer","","","","Invalid Account details for all transfers",""
"passed","Sun Jun 16 20:06:20 GMT 2024","Sun Jun 16 20:06:20 GMT 2024","446","Bill Payment","Buy Airtime","","","","Airtime purchase with negative amount",""
"failed","Sun Jun 16 20:05:53 GMT 2024","Sun Jun 16 20:05:53 GMT 2024","236","Passwords (Business)","forgot","","","","Forgot Password - Valid email",""
"passed","Sun Jun 16 20:05:52 GMT 2024","Sun Jun 16 20:05:52 GMT 2024","290","Passwords (Business)","forgot","","","","Forgot Password - Invalid email",""
"passed","Sun Jun 16 20:06:22 GMT 2024","Sun Jun 16 20:06:23 GMT 2024","144","Transfers","Beneficiaries","Add Beneficiary","","","Invalid Beneficiary Name",""
"failed","Sun Jun 16 20:05:55 GMT 2024","Sun Jun 16 20:05:56 GMT 2024","222","Passwords (Business)","reset","","","","Reset Password - Mismatched password",""
"failed","Sun Jun 16 20:06:10 GMT 2024","Sun Jun 16 20:06:11 GMT 2024","829","Bill Payment","Buy Electricity tokens","","","","Successful prepaid token purchase",""
"passed","Sun Jun 16 20:06:21 GMT 2024","Sun Jun 16 20:06:22 GMT 2024","723","Transfers","Beneficiaries","Add Beneficiary","","","New Beneficiary",""
"passed","Sun Jun 16 20:06:30 GMT 2024","Sun Jun 16 20:06:30 GMT 2024","140","Transfers","Bulk Transfer","","","","Invalid Account Details for one transfer",""
"passed","Sun Jun 16 20:05:51 GMT 2024","Sun Jun 16 20:05:52 GMT 2024","385","Login to a Business","Sign In","","","","Signin - Invalid username","Get Auth Token"
"failed","Sun Jun 16 20:06:16 GMT 2024","Sun Jun 16 20:06:16 GMT 2024","620","Bill Payment","Buy Educational content","","","","Successful epin",""
"passed","Sun Jun 16 20:06:23 GMT 2024","Sun Jun 16 20:06:23 GMT 2024","131","Transfers","Beneficiaries","List All Beneficiaries","","","List all beneficiaries by page",""
"failed","Sun Jun 16 20:06:29 GMT 2024","Sun Jun 16 20:06:30 GMT 2024","721","Transfers","Bulk Transfer","","","","Successful Bulk transfer",""
"passed","Sun Jun 16 20:06:05 GMT 2024","Sun Jun 16 20:06:06 GMT 2024","771","Account","Get account","","","","Get Account",""
"failed","Sun Jun 16 20:05:56 GMT 2024","Sun Jun 16 20:05:57 GMT 2024","243","Passwords (Business)","change","","","","Change Password - Mismatched password",""
"passed","Sun Jun 16 20:06:36 GMT 2024","Sun Jun 16 20:06:36 GMT 2024","254","Security questions","Post security Question","","","","Add security-questions that exist",""
"failed","Sun Jun 16 20:06:29 GMT 2024","Sun Jun 16 20:06:29 GMT 2024","136","Transfers","Schedule","","","","Invalid Name  Equiry request ID",""
"passed","Sun Jun 16 20:06:20 GMT 2024","Sun Jun 16 20:06:21 GMT 2024","507","Bill Payment","Buy Airtime","","","","Invalid pin input",""
"failed","Sun Jun 16 20:06:19 GMT 2024","Sun Jun 16 20:06:19 GMT 2024","594","Bill Payment","Bet Funding","","","","Invalid Account Number",""
"passed","Sun Jun 16 20:05:52 GMT 2024","Sun Jun 16 20:05:52 GMT 2024","230","Login to a Business","Sign In","","","","Signin - Blank username","Get Auth Token"
"passed","Sun Jun 16 20:06:26 GMT 2024","Sun Jun 16 20:06:26 GMT 2024","562","Transfers","Inter Transfer","","","","Invalid Name Equiry Request ID",""
"failed","Sun Jun 16 20:06:31 GMT 2024","Sun Jun 16 20:06:32 GMT 2024","261","Transfers","File Bulk Transfer","process-transfer","","","Invalid pin",""
"failed","Sun Jun 16 20:06:16 GMT 2024","Sun Jun 16 20:06:16 GMT 2024","289","Bill Payment","Buy Cable package","","","","Wrong bundle amount",""
"passed","Sun Jun 16 20:06:16 GMT 2024","Sun Jun 16 20:06:17 GMT 2024","579","Bill Payment","Bet Funding","","","","Successful Bet Account Funding",""
"failed","Sun Jun 16 20:06:00 GMT 2024","Sun Jun 16 20:06:00 GMT 2024","168","Manage Team Member","revoke-team-invite","","","","Record not found",""
"failed","Sun Jun 16 20:06:28 GMT 2024","Sun Jun 16 20:06:28 GMT 2024","134","Transfers","Schedule","","","","Successful Schedule - Negative amount",""
"passed","Sun Jun 16 20:05:59 GMT 2024","Sun Jun 16 20:05:59 GMT 2024","256","Manage Team Member","accept-team-invite","","","","Blank field",""
"failed","Sun Jun 16 20:06:28 GMT 2024","Sun Jun 16 20:06:28 GMT 2024","446","Transfers","Schedule","","","","Successful Schedule",""
"passed","Sun Jun 16 20:05:57 GMT 2024","Sun Jun 16 20:05:58 GMT 2024","401","Manage Team Member","invite-team","","","","Invite team member",""
"passed","Sun Jun 16 20:06:02 GMT 2024","Sun Jun 16 20:06:02 GMT 2024","257","Director","invite","","","","Invite stakeholder - Successful",""
"failed","Sun Jun 16 20:06:06 GMT 2024","Sun Jun 16 20:06:07 GMT 2024","734","Bill Payment","Buy Data","","","","Successful Data Purchase",""
"passed","Sun Jun 16 20:06:01 GMT 2024","Sun Jun 16 20:06:01 GMT 2024","173","Manage Team Member","Business Team","","","","View Business team",""
"failed","Sun Jun 16 20:06:25 GMT 2024","Sun Jun 16 20:06:26 GMT 2024","448","Transfers","Inter Transfer","","","","Successful Inter Transfer",""
"passed","Sun Jun 16 20:06:36 GMT 2024","Sun Jun 16 20:06:36 GMT 2024","198","Security questions","Post security Question","","","","Add security-questions -Invalid questionid",""
"failed","Sun Jun 16 20:06:03 GMT 2024","Sun Jun 16 20:06:03 GMT 2024","235","Director","invite","","","","Invite stakeholder - Blank stakeholder",""
"passed","Sun Jun 16 20:05:54 GMT 2024","Sun Jun 16 20:05:55 GMT 2024","214","Passwords (Business)","reset","","","","Reset Password - Blank email field",""
"passed","Sun Jun 16 20:06:18 GMT 2024","Sun Jun 16 20:06:18 GMT 2024","231","Bill Payment","Bet Funding","","","","Invalid Amount (-Negative Value)",""
"passed","Sun Jun 16 20:06:15 GMT 2024","Sun Jun 16 20:06:15 GMT 2024","216","Bill Payment","Buy Cable package","","","","Duplicate transaction",""
"failed","Sun Jun 16 20:05:55 GMT 2024","Sun Jun 16 20:05:55 GMT 2024","256","Passwords (Business)","reset","","","","Reset Password - Invalid password",""
"failed","Sun Jun 16 20:06:27 GMT 2024","Sun Jun 16 20:06:27 GMT 2024","627","Transfers","Inter Transfer","","","","Invalid Account Number",""
"passed","Sun Jun 16 20:06:17 GMT 2024","Sun Jun 16 20:06:18 GMT 2024","596","Bill Payment","Bet Funding","","","","Bet Account Funding with negative amount",""
