"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","483","Create Pin - Unverified OTP","Business APIs - QA","Sun Feb 23 20:19:28 GMT 2025","failed","Sun Feb 23 20:19:29 GMT 2025","create-pin","pin","",""
"","490","Insufficient balance for a scheduled transfer","Business APIs - QA","Sun Feb 23 20:20:28 GMT 2025","passed","Sun Feb 23 20:20:28 GMT 2025","Schedule","Transfers","",""
"","175","Verify email - Unregistered email","Business APIs - QA","Sun Feb 23 20:19:17 GMT 2025","failed","Sun Feb 23 20:19:17 GMT 2025","Verify Email","Onboarding (Business)","",""
"","199","FX transfer Copy","Business APIs - QA","Sun Feb 23 20:20:40 GMT 2025","passed","Sun Feb 23 20:20:41 GMT 2025","Fx Transfer","Transfers","",""
"","606","Schedule Bulk Transfer","Business APIs - QA","Sun Feb 23 20:20:30 GMT 2025","failed","Sun Feb 23 20:20:31 GMT 2025","Bulk Transfer","Transfers","",""
"","189","Invite stakeholder - Blank RC number","Business APIs - QA","Sun Feb 23 20:19:19 GMT 2025","passed","Sun Feb 23 20:19:19 GMT 2025","invite","Director","",""
"","134","Reset PIN - Blank OTP","Business APIs - QA","Sun Feb 23 20:19:32 GMT 2025","passed","Sun Feb 23 20:19:32 GMT 2025","reset-pin","pin","",""
"","160","Change Password - Blank new password field","Business APIs - QA","Sun Feb 23 20:19:26 GMT 2025","passed","Sun Feb 23 20:19:26 GMT 2025","change","Passwords (Business)","",""
"","156","Successful prepaid token purchase with negative amount","Business APIs - QA","Sun Feb 23 20:19:41 GMT 2025","passed","Sun Feb 23 20:19:41 GMT 2025","Buy Electricity tokens","Bill Payment","",""
"","529","Automate Recurring Transfer","Business APIs - QA","Sun Feb 23 20:20:27 GMT 2025","failed","Sun Feb 23 20:20:28 GMT 2025","Schedule","Transfers","",""
"","141","Signup - All blank field","Business APIs - QA","Sun Feb 23 20:19:16 GMT 2025","passed","Sun Feb 23 20:19:16 GMT 2025","Sign Up","Onboarding (Business)","",""
"","176","validate security-questions","Business APIs - QA","Sun Feb 23 20:20:47 GMT 2025","passed","Sun Feb 23 20:20:47 GMT 2025","Validate security-questions","Security questions","",""
"","175","Signup - RC/BN invalid character input","Business APIs - QA","Sun Feb 23 20:19:15 GMT 2025","passed","Sun Feb 23 20:19:15 GMT 2025","Sign Up","Onboarding (Business)","",""
"","939","Get Account","Business APIs - QA","Sun Feb 23 20:20:20 GMT 2025","passed","Sun Feb 23 20:20:21 GMT 2025","Intra Transfer > Login","Transfers","",""
