"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 10:44:02 GMT 2024","Tue Oct 08 10:44:02 GMT 2024","229","Business APIs - QA","Manage Team Member","revoke-team-invite","","","Invite already revoked",""
"passed","Tue Oct 08 10:43:57 GMT 2024","Tue Oct 08 10:43:58 GMT 2024","223","Business APIs - QA","Transfers","File Bulk Transfer > download-bank-codes","","","/api/v1/transfer/bulk/download-bank-codes",""
"failed","Tue Oct 08 10:42:53 GMT 2024","Tue Oct 08 10:42:54 GMT 2024","659","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - Numbers in name field",""
"failed","Tue Oct 08 10:43:51 GMT 2024","Tue Oct 08 10:43:52 GMT 2024","557","Business APIs - QA","Transfers","Bulk Transfer","","","Schedule Bulk Transfer",""
"passed","Tue Oct 08 10:42:55 GMT 2024","Tue Oct 08 10:42:56 GMT 2024","244","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - Invalid Password",""
"passed","Tue Oct 08 10:43:58 GMT 2024","Tue Oct 08 10:43:58 GMT 2024","204","Business APIs - QA","Account","Create account","","","Create Account - Blank currency Code",""
"passed","Tue Oct 08 10:43:18 GMT 2024","Tue Oct 08 10:43:21 GMT 2024","2189","Business APIs - QA","Bill Payment","Buy Data","","","Successful Data Purchase",""
"passed","Tue Oct 08 10:43:53 GMT 2024","Tue Oct 08 10:43:55 GMT 2024","2354","Business APIs - QA","Transfers","File Bulk Transfer > validate-upload","","","Valid entry",""
"passed","Tue Oct 08 10:43:36 GMT 2024","Tue Oct 08 10:43:36 GMT 2024","402","Business APIs - QA","Bill Payment","Bet Funding","","","Invalid Pin",""
"passed","Tue Oct 08 10:43:59 GMT 2024","Tue Oct 08 10:44:00 GMT 2024","869","Business APIs - QA","Account","Get account","","","Get Account",""
"passed","Tue Oct 08 10:43:21 GMT 2024","Tue Oct 08 10:43:22 GMT 2024","1640","Business APIs - QA","Bill Payment","Buy Data","","","Successful Data Purchase Copy",""
"passed","Tue Oct 08 10:44:04 GMT 2024","Tue Oct 08 10:44:04 GMT 2024","249","Business APIs - QA","Security questions","Get all questions","","","View all questions",""
"passed","Tue Oct 08 10:43:05 GMT 2024","Tue Oct 08 10:43:05 GMT 2024","257","Business APIs - QA","Passwords (Business)","resendotp","","","Resendotp - Blank email field",""
"passed","Tue Oct 08 10:43:13 GMT 2024","Tue Oct 08 10:43:14 GMT 2024","428","Business APIs - QA","pin","forgot-pin","","","Forgot PIN - Valid access",""
"passed","Tue Oct 08 10:43:34 GMT 2024","Tue Oct 08 10:43:36 GMT 2024","1650","Business APIs - QA","Bill Payment","Bet Funding","","","Successful Bet Account Funding",""
"failed","Tue Oct 08 10:43:49 GMT 2024","Tue Oct 08 10:43:49 GMT 2024","412","Business APIs - QA","Transfers","Schedule","","","Automate Recurring Transfer",""
"failed","Tue Oct 08 10:43:10 GMT 2024","Tue Oct 08 10:43:11 GMT 2024","724","Business APIs - QA","pin","create-pin","","","Create Pin - Unverified OTP",""
"failed","Tue Oct 08 10:42:57 GMT 2024","Tue Oct 08 10:42:57 GMT 2024","602","Business APIs - QA","Onboarding (Business)","Verify Email","","","Verify email - Valid details",""
"passed","Tue Oct 08 10:43:44 GMT 2024","Tue Oct 08 10:43:44 GMT 2024","441","Business APIs - QA","Transfers","Intra Transfer","","","Invalid Pin",""
"failed","Tue Oct 08 10:43:00 GMT 2024","Tue Oct 08 10:43:00 GMT 2024","284","Business APIs - QA","Director","invite","","","Invite stakeholder - Blank email",""
"passed","Tue Oct 08 10:42:54 GMT 2024","Tue Oct 08 10:42:54 GMT 2024","307","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - Existing Phone No",""
"passed","Tue Oct 08 10:43:37 GMT 2024","Tue Oct 08 10:43:37 GMT 2024","506","Business APIs - QA","Bill Payment","Bet Funding","","","Invalid Account Number",""
"passed","Tue Oct 08 10:43:11 GMT 2024","Tue Oct 08 10:43:11 GMT 2024","226","Business APIs - QA","pin","Verify-pin","","","Verify Pin - Blank PIN field",""
"passed","Tue Oct 08 10:42:54 GMT 2024","Tue Oct 08 10:42:55 GMT 2024","606","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - RC/BN numeric character input",""
"passed","Tue Oct 08 10:43:24 GMT 2024","Tue Oct 08 10:43:25 GMT 2024","217","Business APIs - QA","Bill Payment","Buy Data","","","Invalid beneficiary phone number",""
"passed","Tue Oct 08 10:43:02 GMT 2024","Tue Oct 08 10:43:03 GMT 2024","366","Business APIs - QA","Login to a Business","Sign In","","","Signin - Invalid password","Get Auth Token"
"passed","Tue Oct 08 10:43:04 GMT 2024","Tue Oct 08 10:43:04 GMT 2024","282","Business APIs - QA","Passwords (Business)","forgot","","","Forgot Password - Invalid email",""
"passed","Tue Oct 08 10:44:05 GMT 2024","Tue Oct 08 10:44:05 GMT 2024","194","Business APIs - QA","Security questions","Get randomize security-questions","","","randomize security-questions- no token",""
"passed","Tue Oct 08 10:43:01 GMT 2024","Tue Oct 08 10:43:01 GMT 2024","265","Business APIs - QA","Director","invite","","","Invite stakeholder - Blank details",""
"passed","Tue Oct 08 10:43:37 GMT 2024","Tue Oct 08 10:43:39 GMT 2024","1771","Business APIs - QA","Bill Payment","Buy Airtime","","","Successful Airtime Purchase",""
"passed","Tue Oct 08 10:44:01 GMT 2024","Tue Oct 08 10:44:01 GMT 2024","258","Business APIs - QA","Manage Team Member","accept-team-invite","","","Expired invite",""
"failed","Tue Oct 08 10:42:56 GMT 2024","Tue Oct 08 10:42:56 GMT 2024","226","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - Invalid countrycode",""
"failed","Tue Oct 08 10:43:48 GMT 2024","Tue Oct 08 10:43:48 GMT 2024","459","Business APIs - QA","Transfers","Schedule","","","Successful Schedule",""
"passed","Tue Oct 08 10:42:56 GMT 2024","Tue Oct 08 10:42:57 GMT 2024","270","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - Existing email",""
"passed","Tue Oct 08 10:42:55 GMT 2024","Tue Oct 08 10:42:55 GMT 2024","272","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - Blank username",""
"passed","Tue Oct 08 10:43:27 GMT 2024","Tue Oct 08 10:43:28 GMT 2024","1661","Business APIs - QA","Bill Payment","Buy Electricity tokens","","","Successful post paid purchase",""
"passed","Tue Oct 08 10:43:42 GMT 2024","Tue Oct 08 10:43:44 GMT 2024","1524","Business APIs - QA","Transfers","Intra Transfer","","","Successful Intra Transfer",""
"passed","Tue Oct 08 10:44:03 GMT 2024","Tue Oct 08 10:44:03 GMT 2024","266","Business APIs - QA","Security questions","Post security Question","","","Add security-questions that exist",""
"failed","Tue Oct 08 10:43:40 GMT 2024","Tue Oct 08 10:43:41 GMT 2024","894","Business APIs - QA","Transfers","Beneficiaries","","","New Beneficiary",""
"passed","Tue Oct 08 10:43:09 GMT 2024","Tue Oct 08 10:43:10 GMT 2024","882","Business APIs - QA","pin","create-pin","","","Create Pin - Valid Matching PIN",""
"passed","Tue Oct 08 10:43:15 GMT 2024","Tue Oct 08 10:43:16 GMT 2024","689","Business APIs - QA","pin","request-pin-otp","","","Request PIN OTP",""
"failed","Tue Oct 08 10:43:03 GMT 2024","Tue Oct 08 10:43:04 GMT 2024","306","Business APIs - QA","Login to a Business","Sign In","","","Signin - Blank username","Get Auth Token"
"failed","Tue Oct 08 10:43:29 GMT 2024","Tue Oct 08 10:43:31 GMT 2024","1969","Business APIs - QA","Bill Payment","Buy Electricity tokens","","","Invalid meter number",""
"passed","Tue Oct 08 10:43:11 GMT 2024","Tue Oct 08 10:43:12 GMT 2024","362","Business APIs - QA","pin","Verify-pin","","","Verify Pin - Invalid PIN length",""
"passed","Tue Oct 08 10:43:41 GMT 2024","Tue Oct 08 10:43:42 GMT 2024","885","Business APIs - QA","Transfers","Intra Transfer > Login","","","Get Account",""
"passed","Tue Oct 08 10:43:47 GMT 2024","Tue Oct 08 10:43:47 GMT 2024","207","Business APIs - QA","Transfers","Inter Transfer","","","Invalid Name Equiry Request ID",""
"passed","Tue Oct 08 10:43:13 GMT 2024","Tue Oct 08 10:43:13 GMT 2024","231","Business APIs - QA","pin","change-pin","","","Change PIN - Mismatched new PIN",""
"passed","Tue Oct 08 10:43:16 GMT 2024","Tue Oct 08 10:43:16 GMT 2024","227","Business APIs - QA","pin","reset-pin","","","Reset PIN - Invalid OTP",""
"failed","Tue Oct 08 10:44:03 GMT 2024","Tue Oct 08 10:44:03 GMT 2024","258","Business APIs - QA","Security questions","Post security Question","","","Add security-questions",""
"passed","Tue Oct 08 10:43:17 GMT 2024","Tue Oct 08 10:43:17 GMT 2024","252","Business APIs - QA","pin","reset-pin","","","Reset PIN - Mismatched PIN",""
"passed","Tue Oct 08 10:43:05 GMT 2024","Tue Oct 08 10:43:05 GMT 2024","283","Business APIs - QA","Passwords (Business)","resendotp","","","Resendotp - Invalid email",""
"failed","Tue Oct 08 10:43:45 GMT 2024","Tue Oct 08 10:43:46 GMT 2024","416","Business APIs - QA","Transfers","Intra Transfer","","","Schedule a transfer directly",""
"failed","Tue Oct 08 10:43:03 GMT 2024","Tue Oct 08 10:43:03 GMT 2024","336","Business APIs - QA","Login to a Business","Sign In","","","Signin - Blank password","Get Auth Token"
"passed","Tue Oct 08 10:43:03 GMT 2024","Tue Oct 08 10:43:03 GMT 2024","414","Business APIs - QA","Login to a Business","Sign In","","","Signin - Invalid username","Get Auth Token"
"passed","Tue Oct 08 10:44:04 GMT 2024","Tue Oct 08 10:44:04 GMT 2024","234","Business APIs - QA","Security questions","Post security Question","","","Add security-questions -Empty questionid",""
"passed","Tue Oct 08 10:43:53 GMT 2024","Tue Oct 08 10:43:53 GMT 2024","250","Business APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid pin",""
"passed","Tue Oct 08 10:43:51 GMT 2024","Tue Oct 08 10:43:51 GMT 2024","205","Business APIs - QA","Transfers","Bulk Transfer","","","Invalid Account details for all transfers",""
"passed","Tue Oct 08 10:43:00 GMT 2024","Tue Oct 08 10:43:00 GMT 2024","218","Business APIs - QA","Director","invite","","","Invite stakeholder - Blank RC number",""
"passed","Tue Oct 08 10:44:02 GMT 2024","Tue Oct 08 10:44:03 GMT 2024","760","Business APIs - QA","Manage Team Member","Activate/Deactivate User","","","Activate/Deactivate user",""
"passed","Tue Oct 08 10:43:22 GMT 2024","Tue Oct 08 10:43:22 GMT 2024","235","Business APIs - QA","Bill Payment","Buy Data","","","Invalid pin",""
"passed","Tue Oct 08 10:43:07 GMT 2024","Tue Oct 08 10:43:07 GMT 2024","311","Business APIs - QA","Passwords (Business)","reset","","","Reset Password - Blank password",""
"passed","Tue Oct 08 10:43:25 GMT 2024","Tue Oct 08 10:43:26 GMT 2024","1820","Business APIs - QA","Bill Payment","Buy Electricity tokens","","","Successful prepaid token purchase",""
"failed","Tue Oct 08 10:43:41 GMT 2024","Tue Oct 08 10:43:41 GMT 2024","216","Business APIs - QA","Transfers","Beneficiaries","","","Invalid Beneficiary Name",""
"passed","Tue Oct 08 10:43:05 GMT 2024","Tue Oct 08 10:43:06 GMT 2024","250","Business APIs - QA","Passwords (Business)","reset","","","Reset Password - Invalid email",""
"passed","Tue Oct 08 10:43:45 GMT 2024","Tue Oct 08 10:43:45 GMT 2024","208","Business APIs - QA","Transfers","Intra Transfer","","","Send without validating scheduling details",""
"passed","Tue Oct 08 10:43:58 GMT 2024","Tue Oct 08 10:43:59 GMT 2024","210","Business APIs - QA","Account","Create account","","","Create Account - Blank account type",""
"passed","Tue Oct 08 10:43:07 GMT 2024","Tue Oct 08 10:43:08 GMT 2024","296","Business APIs - QA","Passwords (Business)","change","","","Change Password - Incorrect old password",""
"passed","Tue Oct 08 10:43:55 GMT 2024","Tue Oct 08 10:43:56 GMT 2024","792","Business APIs - QA","Transfers","File Bulk Transfer > validate-upload","","","Invalid entry",""
"passed","Tue Oct 08 10:43:12 GMT 2024","Tue Oct 08 10:43:12 GMT 2024","237","Business APIs - QA","pin","change-pin","","","Change PIN - Generic PIN",""
"failed","Tue Oct 08 10:42:56 GMT 2024","Tue Oct 08 10:42:56 GMT 2024","348","Business APIs - QA","Onboarding (Business)","Sign Up","","","Signup - All blank field",""
"passed","Tue Oct 08 10:44:04 GMT 2024","Tue Oct 08 10:44:04 GMT 2024","163","Business APIs - QA","Security questions","Get all questions","","","View all questions without x-API key",""
